CD22	FCER1A	0.012150539732369082
CD22	ACP5	0.01480559319267592
CD22	CSF3R	0.009843906281573854
CD22	SCARB1	0.03463778005074616
CD22	CTSG	0.01770091464426321
CD22	IRF1	0.030051972012892388
CD22	FGF2	0.011223009034713375
CD22	DAPK2	0.010667922789353648
CD22	CCR1	0.03540007201604666
CD22	HCK	0.020289124710003808
CD22	ICAM1	0.015235849325191219
CD22	CXCR1	0.01780440081372684
CD22	FGFR3	0.03592052544438016
CD22	FES	0.022736525954240413
CD22	CD40LG	0.013897838558591526
CD22	TP53	0.00966900298581602
CD22	CSF2RA	0.01717831352906735
CD22	KRT17	0.017556108890999327
CD22	CD68	0.006917238758188811
CD22	FCGR1A	0.0373656336869102
CD22	NOX4	0.018864350524054694
CD22	IL6	0.00511624376816225
CD22	CD163	0.013056610819496939
CD22	ACAT1	0.0262835097200858
CD22	MNDA	0.024767795873015877
CD22	CD86	0.025939591862441987
CD22	TAP1	0.026246581752284524
CD22	CSF1	0.006850191257442146
CD22	ITGAX	0.008357986835542914
CD22	ITGA2B	0.012234408442416354
CD22	IRF7	0.012507390233955657
CD22	IFIT3	0.036196866007033215
CD22	MSR1	0.007860069336960849
CD22	BAX	0.007775272270255929
CD22	CTSK	0.013545064461044158
CD22	IL12B	0.003714622401862475
CD22	UPP1	0.02831935775534007
CD22	IRF8	0.026456498292092363
CD22	PTGS2	0.004293859596732584
CD22	FOXP3	0.011784549495189797
CD22	APP	0.06520312792223909
CD22	PPARA	0.016063497157666015
CD22	XAF1	0.029340786964711936
CD22	HMOX1	0.008900300019435458
CD22	CCL2	0.01703942217859741
CD22	GLS	0.02889119111568742
CD22	IL18	0.013946463328164424
CD22	PLSCR1	0.052260979827139925
CITED2	MMP13	0.0038999745763021263
CITED2	MEF2A	0.017576756041278768
CITED2	TP53	0.005082949951044321
CITED2	ESR1	0.00870501406824053
CITED2	CFLAR	0.006733396755209272
CITED2	APP	0.03900962842682298
CITED2	MYEF2	0.03669601768436409
CITED2	TNFRSF10B	0.004934709188662353
CITED2	IL18	0.025826718553228014
SLC26A3	CASP1	0.0116796302819677
SLC26A3	HPGD	0.014861382891211798
SLC26A3	CD6	0.019126810031810843
SLC26A3	FLI1	0.014964615065012654
SLC26A3	VWF	0.013982247704306412
SLC26A3	ECE1	0.026905965355631382
SLC26A3	GP6	0.024054077587263734
SLC26A3	MMP9	0.005071903861244233
SLC26A3	MYB	0.008981780971416506
SLC26A3	IL2RB	0.02171215499576742
SLC26A3	WAS	0.027783732531176396
SLC26A3	CDKN1A	0.0019865507250071356
SLC26A3	CXCR4	0.0072193493549211635
SLC26A3	MMP13	0.004079766323090926
SLC26A3	MUC4	0.007028805640731806
SLC26A3	EGR1	0.006472114002475535
SLC26A3	TGFBR2	0.03084890143263201
SLC26A3	MGAT5	0.02702063569025338
SLC26A3	STAT1	0.0032446745161168787
SLC26A3	CSF3R	0.014755842312881308
SLC26A3	ITGB3	0.03008632505086415
SLC26A3	TNC	0.007073191771135408
SLC26A3	FASLG	0.0026630399885146675
SLC26A3	IRF1	0.007845709998783522
SLC26A3	ANPEP	0.015410810441834778
SLC26A3	PLXNA1	0.01610619060799426
SLC26A3	ABCB1	0.003188745174622383
SLC26A3	CR1	0.028656831699035466
SLC26A3	F13A1	0.027532403890716553
SLC26A3	PTHLH	0.010387525864512494
SLC26A3	MMP1	0.004106187197557166
SLC26A3	TP53	0.005431608862790019
SLC26A3	COL1A2	0.004743656054030005
SLC26A3	LCK	0.039883687352808166
SLC26A3	CD8A	0.021662542214322074
SLC26A3	TNFSF14	0.025221213917634076
SLC26A3	CA9	0.0062807158889915775
SLC26A3	MMP10	0.014863484126508494
SLC26A3	ANGPT2	0.012917921140925253
SLC26A3	SPRY2	0.027127062517418376
SLC26A3	BAX	0.004484106415427698
SLC26A3	TFAP2A	0.0366165704679242
SLC26A3	FLT1	0.005568381369857975
SLC26A3	MDM2	0.007362179765193191
SLC26A3	S100A4	0.004481609120548071
SLC26A3	PLAU	0.006095748951546366
SLC26A3	ERG	0.013519805358290926
SLC26A3	NDRG1	0.006954931564089118
SLC26A3	HMOX1	0.005244330999806969
SLC26A3	CTGF	0.010849298870982007
SLC26A3	GRPR	0.02448622067747529
SLC26A3	WT1	0.007043754241917267
SLC26A3	COL1A1	0.02486716548423295
ID1	ST6GAL1	0.00742325497997949
ID1	NLRC4	0.03202749243579589
ID1	TK1	0.013415406538109683
ID1	CASP1	0.040428132279359236
ID1	SFN	0.078001419686105
ID1	SMAD3	0.08181558102862745
ID1	CCND1	0.011293313330968845
ID1	CHEK2	0.0314704103722168
ID1	MYC	0.024833248937634354
ID1	PDGFRB	0.05342052815485817
ID1	IGF1R	0.03089659840598219
ID1	CCNA2	0.02088958244097724
ID1	ALOX5	0.03465351065803063
ID1	POU2AF1	0.008782776207866768
ID1	IL2RA	0.004842236663256535
ID1	GSTP1	0.028085657071775894
ID1	ADIPOR2	0.006401218192592149
ID1	VWF	0.006913874750734741
ID1	CAV1	0.05842788198588477
ID1	TP73	0.0224620145654226
ID1	RB1	0.047716591983106786
ID1	FDXR	0.02586666378824238
ID1	CTSD	0.01784776043769268
ID1	CCNB2	0.024725048820717847
ID1	SDC4	0.00925901601425552
ID1	AFP	0.02692452865653894
ID1	LDLR	0.006351445619078415
ID1	MKI67	0.031858769467669766
ID1	THBS1	0.040338804202341726
ID1	EPHA2	0.04215055049478349
ID1	SNAI2	0.004502722546154531
ID1	FAS	0.026486818012371315
ID1	CDK1	0.04424218533336765
ID1	TCF7L2	0.023698577876572608
ID1	FOXM1	0.020042123385862313
ID1	SLC2A1	0.029110529979156332
ID1	CDKN1A	0.011069880182359167
ID1	ASNS	0.007994822372161833
ID1	GCM1	0.0075740200115995936
ID1	SELE	0.005647360790365899
ID1	MET	0.05389704201982357
ID1	BRCA2	0.027773794661174973
ID1	CAPN6	0.007676296083214399
ID1	POLD1	0.039197051875462637
ID1	MMP2	0.022123175466242335
ID1	SLC6A6	0.028479215133699998
ID1	VCAN	0.03463164431379705
ID1	HPGDS	0.00787296271718012
ID1	EGFR	0.04819639087794105
ID1	ELF4	0.02934658647583343
ID1	EGR1	0.026357872489444288
ID1	HSF1	0.04437653142952955
ID1	E2F1	0.023149493769929235
ID1	RRM2B	0.032559008284083854
ID1	STAT1	0.036741231578748854
ID1	S100B	0.03733831125727899
ID1	CDKN1B	0.018824992877468253
ID1	TWIST1	0.00643950193946755
ID1	BTG3	0.029973356964371686
ID1	CCNB1	0.02147529088524973
ID1	TXNRD1	0.010326589620425207
ID1	PLAGL1	0.03057413644342021
ID1	GLI2	0.023639970511285274
ID1	MCM7	0.06533669589411645
ID1	PLK1	0.054721167422359725
ID1	FGF2	0.027329549729622947
ID1	ANKRD1	0.0332912264872482
ID1	VCAM1	0.009969457811694437
ID1	E2F7	0.028589545487309315
ID1	SPP1	0.008635575675048603
ID1	ABCB1	0.015173299717590882
ID1	BDKRB2	0.03427974686320645
ID1	VEGFA	0.007101828665386815
ID1	RECQL4	0.032173979398326225
ID1	ID2	0.021754606430179887
ID1	MMP1	0.01874686398677351
ID1	MAD2L1	0.006737490633311583
ID1	TP53	0.03252978354846198
ID1	PAX5	0.03315455501045277
ID1	PTPN13	0.04042343523320676
ID1	AR	0.0058729173547508624
ID1	IFI16	0.03821995327829113
ID1	PENK	0.004545850126570999
ID1	PRC1	0.036657601183002396
ID1	GNRH1	0.006136609295772657
ID1	ESR1	0.04542678202691881
ID1	CYFIP2	0.038517469420355784
ID1	PTTG1	0.033439574266843124
ID1	TYMS	0.020163794592398542
ID1	BRCA1	0.030191732645902004
ID1	ATF3	0.020370102807542152
ID1	IER3	0.01616756895150087
ID1	BAX	0.020585244247546677
ID1	HIST2H2BE	0.013118587477633913
ID1	EZH2	0.0373859254959375
ID1	PPARGC1A	0.037659616669007884
ID1	CCNA1	0.03603674932196935
ID1	FLT1	0.024731123729270468
ID1	FRMD5	0.031675322627216736
ID1	MDM2	0.03656315265368999
ID1	HRAS	0.06148079342532517
ID1	TP53I3	0.0288229000440177
ID1	HIPK2	0.04227397948930238
ID1	TNFRSF10B	0.022932548487435117
ID1	E2F3	0.04304278807548477
ID1	PLAU	0.004327923215098111
ID1	CHEK1	0.02374749515350112
ID1	BDKRB1	0.007535269021764284
ID1	TNFRSF10A	0.028423492880763065
ID1	WRN	0.020115936945013086
ID1	CABLES1	0.029757999848752586
ID1	ANTXR1	0.04310028845208293
ID1	PLK3	0.033216330115267825
CD38	CCND1	0.011874435621407617
CD38	CHEK2	0.038789822138808674
CD38	MST1	0.030043167269997683
CD38	CCNE1	0.028631054836900448
CD38	CCNA2	0.025716198213124677
CD38	TP73	0.027651849288608824
CD38	MME	0.04466543865060978
CD38	SFRP1	0.028881101680521624
CD38	RCC1	0.052170355530106904
CD38	PROM1	0.03128137509385032
CD38	FOXM1	0.02469602863355291
CD38	CDH3	0.02438547320147128
CD38	CDKN1A	0.013601566820818214
CD38	ST3GAL1	0.031371817773831266
CD38	CXCR4	0.03569403423613448
CD38	AXIN2	0.03339860202316563
CD38	CDC34	0.04209836803453512
CD38	CDK6	0.036488616457554406
CD38	CD33	0.0334041398578418
CD38	CCNB1	0.02643769693184733
CD38	FASLG	0.03822263579017309
CD38	VEGFA	0.008728631389973754
CD38	BAG2	0.05815188155406595
CD38	ID2	0.026805881759959398
CD38	BMI1	0.06104004778882263
CD38	TP53	0.03516153981384551
CD38	ASS1	0.03620918062220383
CD38	NFE2	0.03799801986746247
CD38	IL6	0.01717397307879812
CD38	TOP1MT	0.030816781791174315
CD38	CDC25C	0.04528804460316003
CD38	ATF3	0.025087982346343
CD38	IER3	0.01992185956159807
CD38	IGF2BP1	0.04631408475880273
CD38	CFLAR	0.03497089836811336
CD38	ST3GAL4	0.03348406526194949
CD38	TNFRSF10B	0.028257899703723856
CD38	TFRC	0.04801537469243402
CD38	CHEK1	0.02926355934075442
CD38	NDRG1	0.03539522708128203
CD38	CCND2	0.021025722963810403
CD38	EP300	0.06742121405336604
CD38	WRN	0.024789166123129577
CD38	SURF2	0.038794686039717946
ST6GAL1	TK1	0.03127703227111339
ST6GAL1	CCND1	0.0015436589887459057
ST6GAL1	POU2AF1	0.032726506278096854
ST6GAL1	IL2RA	0.0076597251088745604
ST6GAL1	VWF	0.013231021895917676
ST6GAL1	SDC4	0.034501077853733846
ST6GAL1	SNAI2	0.006631793749167388
ST6GAL1	GCM1	0.028222421657291698
ST6GAL1	CAPN6	0.028603524217641917
ST6GAL1	HPGDS	0.029336346240979642
ST6GAL1	RRM2B	0.007435341038266435
ST6GAL1	TWIST1	0.010923594956020735
ST6GAL1	TXNRD1	0.03847908588875
ST6GAL1	VCAM1	0.012872323331089806
ST6GAL1	SPP1	0.01633006891750646
ST6GAL1	MAD2L1	0.011117643911163586
ST6GAL1	AR	0.006313771232591981
ST6GAL1	GNRH1	0.013983338685817007
ST6GAL1	HIST2H2BE	0.04888266822306146
ST6GAL1	PLAU	0.0054333516038265845
ST6GAL1	BDKRB1	0.028078027164922442
CTBP2	CDKN1A	0.002543625381162794
CTBP2	ABCB1	0.004173838192917618
CTBP2	VEGFA	0.0016718902327327112
CTBP2	HIF1A	0.013867812694573956
CTBP2	TP53	0.007006932277857657
CTBP2	VIM	0.018135813498015206
CTBP2	MEF2C	0.06205043833616817
ALB	NT5E	0.0370214553839897
ALB	CSRP1	0.030539841203683596
ALB	VEGFA	0.001892090981485992
JUN	TRIB2	0.002522519466477324
JUN	TNFRSF1B	0.021608637511300162
JUN	SATB1	0.004049633637429354
JUN	WNT2B	0.002042382599456251
JUN	CD44	0.013433286903020857
JUN	NOS2	0.016999872464940745
JUN	DCN	0.019510976736581403
JUN	SMAD3	0.008312803035302675
JUN	IL12A	0.012419191161857785
JUN	CD6	0.004979550839298905
JUN	FOXA1	0.014196197655758597
JUN	MICB	0.029116908564150428
JUN	RELB	0.01620434010383355
JUN	CCND1	0.036809491761613564
JUN	NOS3	0.027196437963374183
JUN	TFPI2	0.0019309457828824502
JUN	POLE2	0.0021798034577186847
JUN	FOLH1	0.014328003838337544
JUN	SOX9	0.002341734869466167
JUN	MYC	0.13797013772519467
JUN	MECOM	0.005306855567857673
JUN	DDX21	0.020177618890710767
JUN	MID1	0.018058458929999424
JUN	CCNE1	0.0031780132826801782
JUN	IGF1R	0.023037190019977224
JUN	PDK1	0.013650543220024078
JUN	CCNA2	0.030955928674122096
JUN	PLAUR	0.019486245053977676
JUN	GSTP1	0.012698391699965242
JUN	VWF	0.002189827687382293
JUN	NOV	0.02051174425239499
JUN	PRKCQ	0.007223273079508631
JUN	TP73	0.013596162803695076
JUN	NEIL1	0.011974682663782366
JUN	STAR	0.011175356772826989
JUN	WNT4	0.010667384168284859
JUN	FHL5	0.00208106293280205
JUN	ETV1	0.016407851513054548
JUN	INSR	0.031376817047992216
JUN	KLF4	0.019411388237452785
JUN	AKR1C3	0.014676563441449767
JUN	RUNX1	0.0036596081032729934
JUN	ACTA1	0.0573005993890612
JUN	RET	0.03671457235460078
JUN	PC	0.01826462672969267
JUN	ETS2	0.015218291017826626
JUN	BHLHE41	0.004479290962389146
JUN	CTSD	0.03950571696887472
JUN	SOX7	0.011199150934564858
JUN	STMN1	0.014081689414961998
JUN	F12	0.030679308848913737
JUN	MMP9	0.027184860206962234
JUN	ZEB1	0.024514412022595897
JUN	MYB	0.018731982221116935
JUN	C4BPB	0.0019720863098593587
JUN	PTN	0.01897310852414648
JUN	PTPRC	0.026498300918413088
JUN	AHR	0.04809330506375652
JUN	ZFP36	0.020601249602908323
JUN	LGALS3	0.0325576718593176
JUN	RECK	0.008155958146626667
JUN	THBS1	0.004273922629984695
JUN	IL2RB	0.003925248151518465
JUN	FKBP4	0.026295994786977177
JUN	SNAI2	0.0027632355077932967
JUN	ANGPTL4	0.017879593290698242
JUN	AMH	0.02820416326834948
JUN	FAS	0.030141419405045618
JUN	PIK3CD	0.005207076298996805
JUN	SFRP1	0.001711150985013235
JUN	GP1BA	0.005593170345504828
JUN	CRISP3	0.013523658497600666
JUN	FGF7	0.014279972882644314
JUN	RARA	0.06801085443757512
JUN	ALOX12	0.01711458106127715
JUN	TCF7L2	0.012529513164944977
JUN	BAG3	0.013163646869227804
JUN	NRXN1	0.012444661659366986
JUN	IL24	0.015305533826419018
JUN	SKP2	0.01413562089390745
JUN	CDKN1A	0.08855361178904243
JUN	KLK4	0.013520786402045338
JUN	MKNK2	0.017397711837053662
JUN	JAK2	0.04807491488120708
JUN	HES1	0.002732020697531403
JUN	MUC1	0.01750069753756958
JUN	PAX2	0.0038586624376077266
JUN	BRCA2	0.020007789236692063
JUN	MMP2	0.019974514032570126
JUN	VCAN	0.00999044702620399
JUN	COL18A1	0.0025828315184003576
JUN	EGFR	0.15519941512510232
JUN	MMP13	0.03894369847512131
JUN	PIP	0.015460872765730637
JUN	ITGA5	0.0029308763249463066
JUN	NFKB2	0.02038596532188827
JUN	SERPINB9	0.03470625966470786
JUN	KRT19	0.03799255612721773
JUN	MED1	0.023278698930790268
JUN	FOS	0.06445790022953189
JUN	CDK6	0.018274325093101434
JUN	KDR	0.04174330789509022
JUN	NDRG2	0.0031950218218539934
JUN	GREB1	0.03992013788705339
JUN	E2F1	0.0341894186823842
JUN	PLD1	0.01017889844683283
JUN	SYK	0.02972471541926179
JUN	ITGB2	0.0073427230948957915
JUN	NGF	0.012456400582790579
JUN	PDGFA	0.003961215362345771
JUN	TIMP1	0.0044474742075310165
JUN	NOX5	0.011178316669555986
JUN	MEF2A	0.010781259173930467
JUN	EGR2	0.0024235177023775208
JUN	CDKN1B	0.02802757045822488
JUN	HOXB13	0.007114831254846948
JUN	CD14	0.003568023652392077
JUN	RUNX2	0.06185167156947987
JUN	PTPN1	0.02502805673268136
JUN	FOXP1	0.02798719636835785
JUN	ERBB3	0.0266310688617133
JUN	HGF	0.002418650361431783
JUN	MXD1	0.019665558713257418
JUN	TNC	0.02722703174831656
JUN	RARB	0.012983164781113254
JUN	FASLG	0.028518544234317357
JUN	BATF3	0.013310162813213039
JUN	POLB	0.010754293869637896
JUN	GLI2	0.015521149183946245
JUN	ESRRA	0.03547772118794524
JUN	VCAM1	0.044820694199642366
JUN	ITGB8	0.021912612323046938
JUN	LTBP4	0.01824970138805282
JUN	GFAP	0.002605978256982694
JUN	ABCB1	0.020526922489041168
JUN	ETS1	0.021663073709739675
JUN	NF1	0.005886124996665591
JUN	CA2	0.012877675013398251
JUN	MYL9	0.005109397720207658
JUN	FST	0.025799830006063996
JUN	CYR61	0.0023117887208510563
JUN	VEGFA	0.0548155454680932
JUN	CDH2	0.020611959491163095
JUN	PTHLH	0.017319295454286752
JUN	BAALC	0.004798340620420409
JUN	MMP1	0.010357046419527522
JUN	CDH11	0.014002439421336176
JUN	IMPDH2	0.011216788071935225
JUN	MAD2L1	0.0058576064200203445
JUN	NRAS	0.0188046944935769
JUN	ELN	0.01707052641268274
JUN	FHL2	0.00946740569497207
JUN	PCK1	0.011985929376313749
JUN	NR5A2	0.02964320683790233
JUN	TP53	0.07191191195981139
JUN	COL7A1	0.02078210489743482
JUN	NAMPT	0.013940319645426687
JUN	TGFB1	0.03289578203254919
JUN	IL1R2	0.0021315835751646154
JUN	CDKL5	0.0028579210862974282
JUN	CD68	0.01645638218941703
JUN	FN1	0.07237670661702975
JUN	GNMT	0.014983721437781122
JUN	DUSP10	0.009087599877676426
JUN	PODXL	0.0033377540941227583
JUN	FOSL1	0.014151602303085624
JUN	ERBB2	0.030146391295795598
JUN	IL6	0.008269747403798188
JUN	CRHBP	0.027622036040121024
JUN	AR	0.07788493726374794
JUN	IFI16	0.019657681288821987
JUN	HSD17B6	0.004581457170141862
JUN	PENK	0.011318953583517222
JUN	TNNI3	0.0030980409739888902
JUN	GNRH1	0.0020897516841945256
JUN	WNT7B	0.014495291777151054
JUN	ESR1	0.0701546302995057
JUN	MAPK8	0.026878859995042637
JUN	CSF1	0.016774909117267863
JUN	SLC22A4	0.0049385855780013825
JUN	SPI1	0.02072361702811501
JUN	PLAT	0.0268747526322936
JUN	ITGAX	0.015163148174632124
JUN	SLC34A2	0.0019241321512579075
JUN	ITGA2B	0.005194942881960407
JUN	MAP3K1	0.04077003091499089
JUN	VIM	0.047129523377018055
JUN	IRF7	0.006611019114011335
JUN	ATAD2	0.0171120701862784
JUN	SLC2A4	0.01135827248011277
JUN	POLK	0.004439361853706169
JUN	MSR1	0.011393524624297052
JUN	TYMS	0.024598858650957182
JUN	BLM	0.03845793769596617
JUN	MITF	0.010021611094873834
JUN	CA9	0.006497477033822022
JUN	IGF1	0.0027950772749207194
JUN	BRCA1	0.07033344805704556
JUN	PDGFRA	0.005642992713650331
JUN	MMP10	0.0023286708320838278
JUN	PMEPA1	0.014029175928935503
JUN	CNTNAP2	0.009059239318876693
JUN	IGF2	0.003922984242973167
JUN	PGR	0.05003701991429626
JUN	ATF3	0.019794398054446057
JUN	NCAM1	0.005693924333050632
JUN	SERPINE1	0.051974891956601384
JUN	REST	0.014570058134600626
JUN	CYP2J2	0.011872612864788516
JUN	IL12B	0.009836248012036683
JUN	MPL	0.004815672448925231
JUN	IRF8	0.0032908560784418125
JUN	MMP7	0.014047674072308846
JUN	CDH1	0.06358602855106697
JUN	IL23A	0.01186039736804785
JUN	EZH2	0.01846857499461614
JUN	PTGS2	0.027251472312618347
JUN	PPARGC1A	0.0028576638285321997
JUN	FLT1	0.032087103330300376
JUN	CDC6	0.01875906022500471
JUN	PIGR	0.016613813570862553
JUN	FOXP3	0.017377686942459357
JUN	APP	0.06050458953679761
JUN	MDM2	0.057461216573526354
JUN	MYH10	0.00675568784983208
JUN	GJA1	0.023307981558044456
JUN	TNFRSF10B	0.003961997023164389
JUN	VDR	0.040545045210118466
JUN	BEX2	0.014398956847801646
JUN	PPARA	0.014371394751245357
JUN	MYCN	0.0030587889898291056
JUN	PCK2	0.019104297336975606
JUN	PLAU	0.021529515121649294
JUN	KRT16	0.012221509374995236
JUN	NDRG1	0.016354487225793194
JUN	TNFRSF10A	0.012081807982745572
JUN	HMOX1	0.012465530222603216
JUN	NR4A1	0.004601771857237525
JUN	CCL2	0.013351082299696535
JUN	CCND2	0.017503311740322467
JUN	EP300	0.03438210891418113
JUN	HMMR	0.01883061418912651
JUN	ZFHX3	0.027373288027280854
JUN	KLK1	0.01356578714217121
JUN	CTGF	0.017317013061317495
JUN	LBP	0.013071321488868462
JUN	WT1	0.007646645497656171
JUN	CSF1R	0.0055796645853887885
JUN	HBEGF	0.0035042778227923296
JUN	PLAC1	0.024510404709601356
JUN	COL1A1	0.0031142240942023908
CR2	IL2RA	0.0038927992015869526
CR2	MKI67	0.003808655029357813
CR2	CDK1	0.00571066124213476
CR2	E2F1	0.0026649359134716024
CR2	SPARC	0.02756532857212806
CR2	SPI1	0.004796183103034034
CR2	CDC6	0.006292851177898879
CR2	RBL1	0.014181579532957685
CR2	GATA3	0.010604531358701081
TRIB2	RUNX1	0.036072480082317906
TRIB2	HES1	0.014074368236968287
TRIB2	RUNX2	0.0038376627916642094
TRIB2	GNRH1	0.008777793994152641
TRIB2	IRF7	0.0038315333664994365
TNFRSF1B	NOS2	0.03596332358850126
TNFRSF1B	DCN	0.08570183828009882
TNFRSF1B	IL12A	0.046447905870440474
TNFRSF1B	RELB	0.07117745840015746
TNFRSF1B	CCND1	0.007517478895423613
TNFRSF1B	NOS3	0.050455303321419745
TNFRSF1B	MYC	0.019299740449975497
TNFRSF1B	DDX21	0.08863005960162666
TNFRSF1B	PDK1	0.059959922215712814
TNFRSF1B	PLAUR	0.04657529563138855
TNFRSF1B	GSTP1	0.028034190967494214
TNFRSF1B	TP73	0.019176643900075844
TNFRSF1B	NEIL1	0.05259871563389467
TNFRSF1B	STAR	0.031055075500219142
TNFRSF1B	ACTA1	0.06818792558730259
TNFRSF1B	ETS2	0.06276192061822133
TNFRSF1B	SOX7	0.03873033817032009
TNFRSF1B	STMN1	0.05020191705703603
TNFRSF1B	MMP9	0.015098743435270845
TNFRSF1B	MYB	0.034931147430901095
TNFRSF1B	PTN	0.0782567489412064
TNFRSF1B	LGALS3	0.08025305832828024
TNFRSF1B	FAS	0.02346893433703467
TNFRSF1B	FGF7	0.06272468791057612
TNFRSF1B	RARA	0.04498503070163584
TNFRSF1B	ALOX12	0.04705795843378408
TNFRSF1B	IL24	0.06722945767871256
TNFRSF1B	CDKN1A	0.008419789049626283
TNFRSF1B	MMP2	0.016676737308277574
TNFRSF1B	EGFR	0.039757924246822125
TNFRSF1B	MMP13	0.01647768429414959
TNFRSF1B	NFKB2	0.08209036923208837
TNFRSF1B	SYK	0.13056561894245206
TNFRSF1B	NGF	0.04307831993472428
TNFRSF1B	NOX5	0.038802330237280504
TNFRSF1B	RUNX2	0.029837066452420707
TNFRSF1B	TNC	0.027243925754684557
TNFRSF1B	RARB	0.037735916636788776
TNFRSF1B	FASLG	0.028028406269920966
TNFRSF1B	BATF3	0.046030909831450535
TNFRSF1B	VCAM1	0.057006573555026294
TNFRSF1B	ITGB8	0.04365316386140347
TNFRSF1B	ABCB1	0.013079088572247146
TNFRSF1B	ETS1	0.0418637838410093
TNFRSF1B	CA2	0.05656510365022862
TNFRSF1B	VEGFA	0.00549567206013433
TNFRSF1B	MMP1	0.016686402338563344
TNFRSF1B	ELN	0.07498217612206665
TNFRSF1B	TP53	0.022761820125883427
TNFRSF1B	NAMPT	0.055779384809608167
TNFRSF1B	FOSL1	0.055870947782147705
TNFRSF1B	IL6	0.012016130776733788
TNFRSF1B	AR	0.029639646570870846
TNFRSF1B	PENK	0.04192509204740107
TNFRSF1B	MAPK8	0.08397122755223395
TNFRSF1B	CSF1	0.03607296800542414
TNFRSF1B	SPI1	0.03941184793243878
TNFRSF1B	PLAT	0.05002005687446672
TNFRSF1B	ITGAX	0.04383087156830038
TNFRSF1B	MAP3K1	0.0812199300534657
TNFRSF1B	MSR1	0.04121630409027262
TNFRSF1B	BRCA1	0.024682412450345213
TNFRSF1B	PGR	0.029602368537410335
TNFRSF1B	ATF3	0.0179110693575539
TNFRSF1B	CYP2J2	0.05215037470638732
TNFRSF1B	IL12B	0.01968479368593935
TNFRSF1B	MMP7	0.03936313761708098
TNFRSF1B	IL23A	0.04310506987522358
TNFRSF1B	EZH2	0.035316316214069075
TNFRSF1B	PTGS2	0.010094822903158435
TNFRSF1B	APP	0.15208859141635583
TNFRSF1B	GJA1	0.10238015723620039
TNFRSF1B	VDR	0.02753849116511556
TNFRSF1B	BEX2	0.06324732420282897
TNFRSF1B	PPARA	0.03744627043602458
TNFRSF1B	PCK2	0.029052491376282824
TNFRSF1B	PLAU	0.024289809786574808
TNFRSF1B	KRT16	0.03329897799905428
TNFRSF1B	TNFRSF10A	0.029632944608178807
TNFRSF1B	CCL2	0.027593368045447944
TNFRSF1B	CTGF	0.04060660963177598
TNFRSF1B	LBP	0.05741569453290561
SATB1	CCND1	0.002623097843026943
SATB1	APC	0.045012963103242626
SATB1	MYC	0.006734804543184386
SATB1	MST1	0.008564056852287338
SATB1	CCNE1	0.0071562977864093056
SATB1	IL2RA	0.003597554883283928
SATB1	TLR10	0.0076543854500780535
SATB1	FBXO32	0.022395958835702338
SATB1	ADRB2	0.05394312372037779
SATB1	SNAI2	0.009593209206805548
SATB1	SFRP1	0.00815184809642773
SATB1	CIITA	0.011150287517655106
SATB1	CDKN1A	0.003926128475602072
